date,park_id,ride,avg_queue_min,max_queue_min,uptime_pct
2023-02-27,160,Halve Maen,11.0,25.0,87.0
2023-02-27,160,Joris en de Draak,38.0,50.0,67.0
2023-02-27,160,Joris en de Draak Single-rider,25.0,35.0,66.0
2023-02-27,160,Kinderspoor,10.0,10.0,99.0
2023-02-27,160,Kindervreugd,,,99.0
2023-02-27,160,Kleuterhof,,,99.0
2023-02-27,160,Max & Moritz,15.0,40.0,100.0
2023-02-27,160,Max & Moritz Single-rider,9.0,30.0,100.0
2023-02-27,160,Monorail,17.0,20.0,99.0
2023-02-27,160,Nest!,,,99.0
2023-02-27,160,Pagode,7.0,10.0,95.0
2023-02-27,160,Piraña,,,0.0
2023-02-27,160,Python,19.0,30.0,99.0
2023-02-27,160,Python Single-rider,16.0,20.0,83.0
2023-02-27,160,Sirocco,14.0,20.0,100.0
2023-02-27,160,Stoomcarrousel,,,100.0
2023-02-27,160,Stoomtrein Marerijk,25.0,25.0,97.0
2023-02-27,160,Stoomtrein Ruigrijk,25.0,25.0,97.0
2023-02-27,160,Symbolica,38.0,45.0,95.0
2023-02-27,160,Symbolica Single-rider,11.0,30.0,95.0
2023-02-27,160,The Six Swans,7.0,15.0,99.0
2023-02-27,160,Villa Volta,12.0,20.0,100.0
2023-02-27,160,Vogel Rok,19.0,50.0,100.0
2023-02-27,160,Volkvanlaaf,,,99.0
2023-02-28,160,Anton Pieck Plein,,,99.0
2023-02-28,160,Archipel,,,99.0
2023-02-28,160,Badhuys indoor splash pool,,,100.0
2023-02-28,160,Baron 1898,21.0,40.0,100.0
2023-02-28,160,Baron 1898 Single-rider,17.0,30.0,98.0
2023-02-28,160,Carnaval Festival,9.0,15.0,100.0
2023-02-28,160,De Oude Tufferbaan,16.0,20.0,100.0
2023-02-28,160,De Vliegende Hollander,,,0.0
2023-02-28,160,De Vliegende Hollander Single-rider,,,0.0
2023-02-28,160,Diorama,,,100.0
2023-02-28,160,Droomvlucht,,,0.0
2023-02-28,160,Droomvlucht VR,,,0.0
2023-02-28,160,Efteling Museum,,,88.0
2023-02-28,160,Fabula,10.0,20.0,99.0
2023-02-28,160,Fairytale Forest,,,99.0
2023-02-28,160,Fata Morgana,8.0,20.0,100.0
2023-02-28,160,Gondoletta,11.0,15.0,97.0
2023-02-28,160,Halve Maen,12.0,20.0,97.0
2023-02-28,160,Joris en de Draak,22.0,35.0,95.0
2023-02-28,160,Joris en de Draak Single-rider,13.0,25.0,94.0
2023-02-28,160,Kinderspoor,9.0,10.0,99.0
2023-02-28,160,Kindervreugd,,,99.0
2023-02-28,160,Kleuterhof,,,99.0
2023-02-28,160,Max & Moritz,7.0,25.0,100.0
2023-02-28,160,Max & Moritz Single-rider,5.0,5.0,42.0
2023-02-28,160,Monorail,15.0,25.0,99.0
2023-02-28,160,Nest!,,,99.0
2023-02-28,160,Pagode,5.0,5.0,97.0
2023-02-28,160,Piraña,,,0.0
2023-02-28,160,Python,12.0,25.0,100.0
2023-02-28,160,Python Single-rider,8.0,20.0,86.0
2023-02-28,160,Sirocco,8.0,20.0,100.0
2023-02-28,160,Stoomcarrousel,,,100.0
2023-02-28,160,Stoomtrein Marerijk,25.0,25.0,99.0
2023-02-28,160,Stoomtrein Ruigrijk,25.0,25.0,99.0
2023-02-28,160,Symbolica,30.0,50.0,99.0
2023-02-28,160,Symbolica Single-rider,7.0,20.0,98.0
2023-02-28,160,The Six Swans,5.0,5.0,99.0
2023-02-28,160,Villa Volta,9.0,20.0,100.0
2023-02-28,160,Vogel Rok,13.0,25.0,91.0
2023-02-28,160,Volkvanlaaf,,,99.0
2023-03-01,160,Anton Pieck Plein,,,99.0
2023-03-01,160,Archipel,,,100.0
2023-03-01,160,Badhuys indoor splash pool,,,100.0
2023-03-01,160,Baron 1898,32.0,60.0,100.0
2023-03-01,160,Baron 1898 Single-rider,26.0,40.0,100.0
2023-03-01,160,Carnaval Festival,15.0,20.0,100.0
2023-03-01,160,De Oude Tufferbaan,22.0,30.0,99.0
2023-03-01,160,De Vliegende Hollander,,,0.0
2023-03-01,160,De Vliegende Hollander Single-rider,,,0.0
2023-03-01,160,Diorama,,,100.0
2023-03-01,160,Droomvlucht,,,0.0
2023-03-01,160,Droomvlucht VR,,,0.0
2023-03-01,160,Efteling Museum,,,87.0
2023-03-01,160,Fabula,11.0,20.0,99.0
2023-03-01,160,Fairytale Forest,,,99.0
2023-03-01,160,Fata Morgana,16.0,40.0,100.0
2023-03-01,160,Gondoletta,14.0,25.0,97.0
2023-03-01,160,Halve Maen,12.0,20.0,96.0
2023-03-01,160,Joris en de Draak,34.0,140.0,100.0
2023-03-01,160,Joris en de Draak Single-rider,18.0,30.0,96.0
2023-03-01,160,Kinderspoor,13.0,15.0,99.0
2023-03-01,160,Kindervreugd,,,99.0
2023-03-01,160,Kleuterhof,,,100.0
2023-03-01,160,Max & Moritz,16.0,35.0,100.0
2023-03-01,160,Max & Moritz Single-rider,8.0,15.0,97.0
2023-03-01,160,Monorail,22.0,30.0,99.0
2023-03-01,160,Nest!,,,99.0
2023-03-01,160,Pagode,7.0,15.0,93.0
2023-03-01,160,Piraña,,,0.0
2023-03-01,160,Python,20.0,25.0,99.0
2023-03-01,160,Python Single-rider,17.0,30.0,95.0
2023-03-01,160,Sirocco,15.0,25.0,100.0
2023-03-01,160,Stoomcarrousel,10.0,10.0,100.0
2023-03-01,160,Stoomtrein Marerijk,25.0,25.0,99.0
2023-03-01,160,Stoomtrein Ruigrijk,25.0,25.0,99.0
2023-03-01,160,Symbolica,33.0,40.0,100.0
2023-03-01,160,Symbolica Single-rider,11.0,25.0,100.0
2023-03-01,160,The Six Swans,5.0,15.0,99.0
2023-03-01,160,Villa Volta,10.0,20.0,100.0
2023-03-01,160,Vogel Rok,19.0,30.0,100.0
2023-03-01,160,Volkvanlaaf,,,99.0
2023-03-02,160,Anton Pieck Plein,,,99.0
2023-03-02,160,Archipel,,,100.0
2023-03-02,160,Badhuys indoor splash pool,,,100.0
2023-03-02,160,Baron 1898,28.0,40.0,100.0
2023-03-02,160,Baron 1898 Single-rider,23.0,40.0,100.0
2023-03-02,160,Carnaval Festival,13.0,25.0,100.0
2023-03-02,160,De Oude Tufferbaan,16.0,25.0,99.0
2023-03-02,160,De Vliegende Hollander,,,0.0
2023-03-02,160,De Vliegende Hollander Single-rider,,,0.0
2023-03-02,160,Diorama,,,100.0
2023-03-02,160,Droomvlucht,,,0.0
2023-03-02,160,Droomvlucht VR,,,0.0
2023-03-02,160,Efteling Museum,,,87.0
2023-03-02,160,Fabula,10.0,10.0,99.0
2023-03-02,160,Fairytale Forest,,,99.0
2023-03-02,160,Fata Morgana,14.0,35.0,94.0
2023-03-02,160,Gondoletta,13.0,25.0,100.0
2023-03-02,160,Halve Maen,12.0,20.0,99.0
2023-03-02,160,Joris en de Draak,26.0,30.0,98.0
2023-03-02,160,Joris en de Draak Single-rider,15.0,25.0,93.0
2023-03-02,160,Kinderspoor,,,99.0
2023-03-02,160,Kindervreugd,,,99.0
2023-03-02,160,Kleuterhof,,,100.0
2023-03-02,160,Max & Moritz,12.0,30.0,100.0
2023-03-02,160,Max & Moritz Single-rider,6.0,15.0,83.0
2023-03-02,160,Monorail,18.0,20.0,99.0
2023-03-02,160,Nest!,,,99.0
2023-03-02,160,Pagode,5.0,10.0,99.0
2023-03-02,160,Piraña,,,0.0
2023-03-02,160,Python,16.0,25.0,92.0
2023-03-02,160,Python Single-rider,13.0,20.0,84.0
2023-03-02,160,Sirocco,12.0,20.0,100.0
2023-03-02,160,Stoomcarrousel,,,100.0
2023-03-02,160,Stoomtrein Marerijk,25.0,25.0,99.0
2023-03-02,160,Stoomtrein Ruigrijk,25.0,25.0,99.0
2023-03-02,160,Symbolica,31.0,35.0,100.0
2023-03-02,160,Symbolica Single-rider,10.0,20.0,100.0
2023-03-02,160,The Six Swans,6.0,15.0,99.0
2023-03-02,160,Villa Volta,13.0,30.0,100.0
2023-03-02,160,Vogel Rok,15.0,25.0,100.0
2023-03-02,160,Volkvanlaaf,,,99.0
2023-03-03,160,Anton Pieck Plein,,,99.0
2023-03-03,160,Archipel,,,100.0
2023-03-03,160,Badhuys indoor splash pool,,,100.0
2023-03-03,160,Baron 1898,29.0,50.0,100.0
2023-03-03,160,Baron 1898 Single-rider,21.0,40.0,100.0
2023-03-03,160,Carnaval Festival,15.0,20.0,100.0
2023-03-03,160,De Oude Tufferbaan,19.0,25.0,99.0
2023-03-03,160,De Vliegende Hollander,,,0.0
2023-03-03,160,De Vliegende Hollander Single-rider,,,0.0
2023-03-03,160,Diorama,,,100.0
2023-03-03,160,Droomvlucht,,,0.0
2023-03-03,160,Droomvlucht VR,,,0.0
2023-03-03,160,Efteling Museum,,,87.0
2023-03-03,160,Fabula,10.0,10.0,99.0
2023-03-03,160,Fairytale Forest,,,99.0
2023-03-03,160,Fata Morgana,13.0,40.0,100.0
2023-03-03,160,Gondoletta,13.0,20.0,97.0
2023-03-03,160,Halve Maen,16.0,25.0,99.0
2023-03-03,160,Joris en de Draak,31.0,45.0,97.0
2023-03-03,160,Joris en de Draak Single-rider,18.0,30.0,97.0
2023-03-03,160,Kinderspoor,5.0,5.0,99.0
2023-03-03,160,Kindervreugd,,,99.0
2023-03-03,160,Kleuterhof,,,100.0
2023-03-03,160,Max & Moritz,17.0,40.0,100.0
2023-03-03,160,Max & Moritz Single-rider,9.0,20.0,100.0
2023-03-03,160,Monorail,28.0,30.0,99.0
2023-03-03,160,Nest!,,,99.0
2023-03-03,160,Pagode,6.0,25.0,100.0
2023-03-03,160,Piraña,,,0.0
2023-03-03,160,Python,18.0,35.0,93.0
2023-03-03,160,Python Single-rider,18.0,35.0,87.0
2023-03-03,160,Sirocco,13.0,20.0,100.0
2023-03-03,160,Stoomcarrousel,,,100.0
2023-03-03,160,Stoomtrein Marerijk,,,99.0
2023-03-03,160,Stoomtrein Ruigrijk,25.0,25.0,99.0
2023-03-03,160,Symbolica,36.0,45.0,96.0
2023-03-03,160,Symbolica Single-rider,11.0,25.0,96.0
2023-03-03,160,The Six Swans,5.0,15.0,99.0
2023-03-03,160,Villa Volta,13.0,25.0,100.0
2023-03-03,160,Vogel Rok,17.0,30.0,90.0
2023-03-03,160,Volkvanlaaf,,,99.0
2023-03-04,160,Anton Pieck Plein,,,99.0
2023-03-04,160,Archipel,,,100.0
2023-03-04,160,Badhuys indoor splash pool,,,100.0
2023-03-04,160,Baron 1898,28.0,40.0,100.0
2023-03-04,160,Baron 1898 Single-rider,21.0,35.0,100.0
2023-03-04,160,Carnaval Festival,18.0,45.0,100.0
2023-03-04,160,De Oude Tufferbaan,17.0,25.0,99.0
2023-03-04,160,De Vliegende Hollander,,,0.0
2023-03-04,160,De Vliegende Hollander Single-rider,,,0.0
2023-03-04,160,Diorama,,,99.0
2023-03-04,160,Droomvlucht,44.0,60.0,100.0
2023-03-04,160,Droomvlucht VR,,,100.0
2023-03-04,160,Efteling Museum,,,87.0
2023-03-04,160,Fabula,10.0,10.0,100.0
2023-03-04,160,Fairytale Forest,,,99.0
2023-03-04,160,Fata Morgana,14.0,40.0,100.0
2023-03-04,160,Gondoletta,6.0,15.0,99.0
2023-03-04,160,Halve Maen,12.0,20.0,99.0
2023-03-04,160,Joris en de Draak,21.0,35.0,100.0
2023-03-04,160,Joris en de Draak Single-rider,12.0,35.0,98.0
2023-03-04,160,Kinderspoor,,,99.0
2023-03-04,160,Kindervreugd,,,99.0
2023-03-04,160,Kleuterhof,,,100.0
2023-03-04,160,Max & Moritz,12.0,25.0,100.0
2023-03-04,160,Max & Moritz Single-rider,6.0,15.0,100.0
2023-03-04,160,Monorail,17.0,30.0,99.0
2023-03-04,160,Nest!,,,99.0
2023-03-04,160,Pagode,7.0,15.0,92.0
2023-03-04,160,Piraña,,,0.0
2023-03-04,160,Python,12.0,20.0,95.0
2023-03-04,160,Python Single-rider,10.0,15.0,70.0
2023-03-04,160,Sirocco,11.0,20.0,100.0
2023-03-04,160,Stoomcarrousel,,,99.0
2023-03-04,160,Stoomtrein Marerijk,14.0,25.0,99.0
2023-03-04,160,Stoomtrein Ruigrijk,14.0,25.0,99.0
2023-03-04,160,Symbolica,32.0,40.0,100.0
2023-03-04,160,Symbolica Single-rider,10.0,20.0,100.0
2023-03-04,160,The Six Swans,8.0,15.0,99.0
2023-03-04,160,Villa Volta,8.0,15.0,100.0
2023-03-04,160,Vogel Rok,15.0,30.0,100.0
2023-03-04,160,Volkvanlaaf,,,99.0
2023-03-05,160,Anton Pieck Plein,,,99.0
2023-03-05,160,Archipel,,,100.0
2023-03-05,160,Badhuys indoor splash pool,,,100.0
2023-03-05,160,Baron 1898,17.0,30.0,100.0
2023-03-05,160,Baron 1898 Single-rider,12.0,30.0,91.0
2023-03-05,160,Carnaval Festival,8.0,15.0,100.0
2023-03-05,160,De Oude Tufferbaan,14.0,25.0,99.0
2023-03-05,160,De Vliegende Hollander,,,0.0
2023-03-05,160,De Vliegende Hollander Single-rider,,,0.0
2023-03-05,160,Diorama,,,100.0
2023-03-05,160,Droomvlucht,39.0,50.0,100.0
2023-03-05,160,Droomvlucht VR,,,100.0
2023-03-05,160,Efteling Museum,,,88.0
2023-03-05,160,Fabula,10.0,10.0,100.0
2023-03-05,160,Fairytale Forest,,,99.0
2023-03-05,160,Fata Morgana,8.0,15.0,100.0
2023-03-05,160,Gondoletta,6.0,10.0,99.0
2023-03-05,160,Halve Maen,8.0,10.0,99.0
2023-03-05,160,Joris en de Draak,18.0,25.0,100.0
2023-03-05,160,Joris en de Draak Single-rider,10.0,25.0,95.0
2023-03-05,160,Kinderspoor,8.0,20.0,99.0
2023-03-05,160,Kindervreugd,,,99.0
2023-03-05,160,Kleuterhof,,,100.0
2023-03-05,160,Max & Moritz,5.0,10.0,100.0
2023-03-05,160,Max & Moritz Single-rider,5.0,5.0,93.0
2023-03-05,160,Monorail,10.0,20.0,99.0
2023-03-05,160,Nest!,,,99.0
2023-03-05,160,Pagode,5.0,5.0,99.0
2023-03-05,160,Piraña,,,0.0
2023-03-05,160,Python,11.0,20.0,100.0
2023-03-05,160,Python Single-rider,8.0,10.0,95.0
2023-03-05,160,Sirocco,8.0,15.0,100.0
2023-03-05,160,Stoomcarrousel,,,100.0
2023-03-05,160,Stoomtrein Marerijk,13.0,30.0,96.0
2023-03-05,160,Stoomtrein Ruigrijk,12.0,30.0,92.0
2023-03-05,160,Symbolica,24.0,30.0,99.0
2023-03-05,160,Symbolica Single-rider,5.0,10.0,99.0
2023-03-05,160,The Six Swans,,,98.0
2023-03-05,160,Villa Volta,6.0,10.0,100.0
2023-03-05,160,Vogel Rok,9.0,20.0,100.0
2023-03-05,160,Volkvanlaaf,,,99.0
2023-03-06,160,Anton Pieck Plein,,,100.0
2023-03-06,160,Archipel,,,0.0
2023-03-06,160,Badhuys indoor splash pool,,,37.0
2023-03-06,160,Baron 1898,6.0,15.0,100.0
2023-03-06,160,Baron 1898 Single-rider,5.0,15.0,56.0
2023-03-06,160,Carnaval Festival,8.0,10.0,100.0
2023-03-06,160,De Oude Tufferbaan,11.0,15.0,100.0
2023-03-06,160,De Vliegende Hollander,,,0.0
2023-03-06,160,De Vliegende Hollander Single-rider,,,0.0
2023-03-06,160,Diorama,,,100.0
2023-03-06,160,Droomvlucht,22.0,45.0,100.0
2023-03-06,160,Droomvlucht VR,,,100.0
2023-03-06,160,Efteling Museum,,,87.0
2023-03-06,160,Fabula,10.0,10.0,45.0
2023-03-06,160,Fairytale Forest,,,100.0
2023-03-06,160,Fata Morgana,5.0,15.0,100.0
2023-03-06,160,Gondoletta,5.0,5.0,100.0
2023-03-06,160,Halve Maen,5.0,5.0,95.0
2023-03-06,160,Joris en de Draak,8.0,15.0,100.0
2023-03-06,160,Joris en de Draak Single-rider,5.0,5.0,37.0
2023-03-06,160,Kinderspoor,5.0,5.0,100.0
2023-03-06,160,Kindervreugd,,,100.0
2023-03-06,160,Kleuterhof,,,100.0
2023-03-06,160,Max & Moritz,6.0,15.0,100.0
2023-03-06,160,Max & Moritz Single-rider,,,0.0
2023-03-06,160,Monorail,12.0,20.0,100.0
2023-03-06,160,Nest!,,,100.0
2023-03-06,160,Pagode,5.0,5.0,94.0
2023-03-06,160,Piraña,,,0.0
2023-03-06,160,Python,5.0,15.0,100.0
2023-03-06,160,Python Single-rider,,,0.0
2023-03-06,160,Sirocco,7.0,15.0,100.0
2023-03-06,160,Stoomcarrousel,,,100.0
2023-03-06,160,Stoomtrein Marerijk,25.0,25.0,100.0
2023-03-06,160,Stoomtrein Ruigrijk,25.0,25.0,100.0
2023-03-06,160,Symbolica,20.0,30.0,100.0
2023-03-06,160,Symbolica Single-rider,5.0,10.0,99.0
2023-03-06,160,The Six Swans,5.0,5.0,100.0
2023-03-06,160,Villa Volta,6.0,15.0,99.0
2023-03-06,160,Vogel Rok,5.0,10.0,100.0
2023-03-06,160,Volkvanlaaf,,,100.0
2023-03-07,160,Anton Pieck Plein,,,99.0
2023-03-07,160,Archipel,,,0.0
2023-03-07,160,Badhuys indoor splash pool,,,37.0
2023-03-07,160,Baron 1898,5.0,5.0,100.0
2023-03-07,160,Baron 1898 Single-rider,,,0.0
2023-03-07,160,Carnaval Festival,,,100.0
2023-03-07,160,De Oude Tufferbaan,5.0,5.0,81.0
2023-03-07,160,De Vliegende Hollander,,,0.0
2023-03-07,160,De Vliegende Hollander Single-rider,,,0.0
2023-03-07,160,Diorama,,,100.0
2023-03-07,160,Droomvlucht,,,100.0
2023-03-07,160,Droomvlucht VR,,,100.0
2023-03-07,160,Efteling Museum,,,87.0
2023-03-07,160,Fabula,10.0,10.0,64.0
2023-03-07,160,Fairytale Forest,,,99.0
2023-03-07,160,Fata Morgana,5.0,5.0,100.0
2023-03-07,160,Gondoletta,5.0,5.0,97.0
2023-03-07,160,Halve Maen,5.0,5.0,76.0
2023-03-07,160,Joris en de Draak,5.0,5.0,100.0
2023-03-07,160,Joris en de Draak Single-rider,,,0.0
2023-03-07,160,Kinderspoor,,,99.0
2023-03-07,160,Kindervreugd,,,99.0
2023-03-07,160,Kleuterhof,,,100.0
2023-03-07,160,Max & Moritz,5.0,5.0,100.0
2023-03-07,160,Max & Moritz Single-rider,,,0.0
2023-03-07,160,Monorail,,,99.0
2023-03-07,160,Nest!,,,99.0
2023-03-07,160,Pagode,5.0,5.0,99.0
2023-03-07,160,Piraña,,,0.0
2023-03-07,160,Python,5.0,5.0,100.0
2023-03-07,160,Python Single-rider,,,0.0
2023-03-07,160,Sirocco,5.0,5.0,100.0
2023-03-07,160,Stoomcarrousel,,,99.0
2023-03-07,160,Stoomtrein Marerijk,25.0,25.0,99.0
2023-03-07,160,Stoomtrein Ruigrijk,25.0,25.0,99.0
2023-03-07,160,Symbolica,,,0.0
2023-03-07,160,Symbolica Single-rider,,,0.0
2023-03-07,160,The Six Swans,,,99.0
2023-03-07,160,Villa Volta,5.0,5.0,100.0
2023-03-07,160,Vogel Rok,5.0,5.0,100.0
2023-03-07,160,Volkvanlaaf,,,99.0
2023-03-08,160,Anton Pieck Plein,,,99.0
2023-03-08,160,Archipel,,,100.0
2023-03-08,160,Badhuys indoor splash pool,,,38.0
2023-03-08,160,Baron 1898,5.0,5.0,94.0
2023-03-08,160,Baron 1898 Single-rider,,,0.0
2023-03-08,160,Carnaval Festival,,,100.0
2023-03-08,160,De Oude Tufferbaan,5.0,5.0,100.0
2023-03-08,160,De Vliegende Hollander,,,0.0
2023-03-08,160,De Vliegende Hollander Single-rider,,,0.0
2023-03-08,160,Diorama,,,99.0
2023-03-08,160,Droomvlucht,5.0,5.0,100.0
2023-03-08,160,Droomvlucht VR,,,100.0
2023-03-08,160,Efteling Museum,,,87.0
2023-03-08,160,Fabula,10.0,10.0,100.0
2023-03-08,160,Fairytale Forest,,,99.0
2023-03-08,160,Fata Morgana,5.0,5.0,100.0
2023-03-08,160,Gondoletta,,,99.0
2023-03-08,160,Halve Maen,5.0,5.0,72.0
2023-03-08,160,Joris en de Draak,12.0,25.0,32.0
2023-03-08,160,Joris en de Draak Single-rider,7.0,15.0,15.0
2023-03-08,160,Kinderspoor,,,99.0
2023-03-08,160,Kindervreugd,,,99.0
2023-03-08,160,Kleuterhof,,,99.0
2023-03-08,160,Max & Moritz,5.0,5.0,71.0
2023-03-08,160,Max & Moritz Single-rider,,,0.0
2023-03-08,160,Monorail,,,80.0
2023-03-08,160,Nest!,,,99.0
2023-03-08,160,Pagode,5.0,5.0,99.0
2023-03-08,160,Piraña,,,0.0
2023-03-08,160,Python,6.0,10.0,99.0
2023-03-08,160,Python Single-rider,,,0.0
2023-03-08,160,Sirocco,5.0,5.0,100.0
2023-03-08,160,Stoomcarrousel,,,99.0
2023-03-08,160,Stoomtrein Marerijk,25.0,25.0,100.0
2023-03-08,160,Stoomtrein Ruigrijk,25.0,25.0,100.0
2023-03-08,160,Symbolica,,,0.0
2023-03-08,160,Symbolica Single-rider,,,0.0
2023-03-08,160,The Six Swans,,,99.0
2023-03-08,160,Villa Volta,5.0,5.0,100.0
2023-03-08,160,Vogel Rok,5.0,5.0,100.0
2023-03-08,160,Volkvanlaaf,,,99.0
2023-03-09,160,Anton Pieck Plein,,,99.0
2023-03-09,160,Archipel,,,100.0
2023-03-09,160,Badhuys indoor splash pool,,,37.0
2023-03-09,160,Baron 1898,5.0,5.0,100.0
2023-03-09,160,Baron 1898 Single-rider,,,0.0
2023-03-09,160,Carnaval Festival,,,100.0
2023-03-09,160,De Oude Tufferbaan,5.0,5.0,53.0
2023-03-09,160,De Vliegende Hollander,,,0.0
2023-03-09,160,De Vliegende Hollander Single-rider,,,0.0
2023-03-09,160,Diorama,,,99.0
2023-03-09,160,Droomvlucht,5.0,5.0,100.0
2023-03-09,160,Droomvlucht VR,,,100.0
2023-03-09,160,Efteling Museum,,,88.0
2023-03-09,160,Fabula,10.0,10.0,86.0
2023-03-09,160,Fairytale Forest,,,99.0
2023-03-09,160,Fata Morgana,,,100.0
2023-03-09,160,Gondoletta,,,99.0
2023-03-09,160,Halve Maen,5.0,5.0,26.0
2023-03-09,160,Joris en de Draak,9.0,25.0,49.0
2023-03-09,160,Joris en de Draak Single-rider,,,0.0
2023-03-09,160,Kinderspoor,,,99.0
2023-03-09,160,Kindervreugd,,,99.0
2023-03-09,160,Kleuterhof,,,100.0
2023-03-09,160,Max & Moritz,5.0,5.0,45.0
2023-03-09,160,Max & Moritz Single-rider,,,0.0
2023-03-09,160,Monorail,,,99.0
2023-03-09,160,Nest!,,,99.0
2023-03-09,160,Pagode,5.0,5.0,87.0
2023-03-09,160,Piraña,,,0.0
2023-03-09,160,Python,6.0,15.0,100.0
2023-03-09,160,Python Single-rider,,,0.0
2023-03-09,160,Sirocco,5.0,5.0,100.0
2023-03-09,160,Stoomcarrousel,,,99.0
2023-03-09,160,Stoomtrein Marerijk,25.0,25.0,83.0
2023-03-09,160,Stoomtrein Ruigrijk,25.0,25.0,83.0
2023-03-09,160,Symbolica,,,0.0
2023-03-09,160,Symbolica Single-rider,,,0.0
2023-03-09,160,The Six Swans,,,99.0
2023-03-09,160,Villa Volta,5.0,5.0,100.0
2023-03-09,160,Vogel Rok,5.0,5.0,99.0
2023-03-09,160,Volkvanlaaf,,,99.0
2023-03-10,160,Anton Pieck Plein,,,99.0
2023-03-10,160,Archipel,,,100.0
2023-03-10,160,Badhuys indoor splash pool,,,37.0
2023-03-10,160,Baron 1898,5.0,5.0,100.0
2023-03-10,160,Baron 1898 Single-rider,,,0.0
2023-03-10,160,Carnaval Festival,5.0,5.0,100.0
2023-03-10,160,De Oude Tufferbaan,5.0,5.0,99.0
2023-03-10,160,De Vliegende Hollander,,,0.0
2023-03-10,160,De Vliegende Hollander Single-rider,,,0.0
2023-03-10,160,Diorama,,,99.0
2023-03-10,160,Droomvlucht,5.0,5.0,100.0
2023-03-10,160,Droomvlucht VR,,,100.0
2023-03-10,160,Efteling Museum,,,87.0
2023-03-10,160,Fabula,10.0,10.0,99.0
2023-03-10,160,Fairytale Forest,,,99.0
2023-03-10,160,Fata Morgana,5.0,5.0,100.0
2023-03-10,160,Gondoletta,,,50.0
2023-03-10,160,Halve Maen,,,0.0
2023-03-10,160,Joris en de Draak,6.0,10.0,94.0
2023-03-10,160,Joris en de Draak Single-rider,,,0.0
2023-03-10,160,Kinderspoor,,,99.0
2023-03-10,160,Kindervreugd,,,99.0
2023-03-10,160,Kleuterhof,,,100.0
2023-03-10,160,Max & Moritz,5.0,5.0,100.0
2023-03-10,160,Max & Moritz Single-rider,,,0.0
2023-03-10,160,Monorail,,,99.0
2023-03-10,160,Nest!,,,99.0
2023-03-10,160,Pagode,5.0,5.0,84.0
2023-03-10,160,Piraña,,,0.0
2023-03-10,160,Python,5.0,10.0,98.0
2023-03-10,160,Python Single-rider,,,0.0
2023-03-10,160,Sirocco,5.0,5.0,100.0
2023-03-10,160,Stoomcarrousel,5.0,5.0,99.0
2023-03-10,160,Stoomtrein Marerijk,25.0,25.0,99.0
2023-03-10,160,Stoomtrein Ruigrijk,25.0,25.0,99.0
2023-03-10,160,Symbolica,12.0,20.0,82.0
2023-03-10,160,Symbolica Single-rider,5.0,5.0,77.0
2023-03-10,160,The Six Swans,,,99.0
2023-03-10,160,Villa Volta,5.0,5.0,100.0
2023-03-10,160,Vogel Rok,5.0,10.0,100.0
2023-03-10,160,Volkvanlaaf,,,99.0
2023-03-11,160,Anton Pieck Plein,,,99.0
2023-03-11,160,Archipel,,,100.0
2023-03-11,160,Badhuys indoor splash pool,,,100.0
2023-03-11,160,Baron 1898,11.0,20.0,100.0
2023-03-11,160,Baron 1898 Single-rider,8.0,20.0,96.0
2023-03-11,160,Carnaval Festival,7.0,15.0,100.0
2023-03-11,160,De Oude Tufferbaan,15.0,20.0,100.0
2023-03-11,160,De Vliegende Hollander,,,0.0
2023-03-11,160,De Vliegende Hollander Single-rider,,,0.0
2023-03-11,160,Diorama,,,99.0
2023-03-11,160,Droomvlucht,29.0,45.0,100.0
2023-03-11,160,Droomvlucht VR,,,100.0
2023-03-11,160,Efteling Museum,,,87.0
2023-03-11,160,Fabula,10.0,10.0,100.0
2023-03-11,160,Fairytale Forest,,,99.0
2023-03-11,160,Fata Morgana,5.0,10.0,100.0
2023-03-11,160,Gondoletta,6.0,15.0,99.0
2023-03-11,160,Halve Maen,5.0,5.0,100.0
2023-03-11,160,Joris en de Draak,15.0,25.0,86.0
2023-03-11,160,Joris en de Draak Single-rider,7.0,25.0,84.0
2023-03-11,160,Kinderspoor,5.0,5.0,99.0
2023-03-11,160,Kindervreugd,,,99.0
2023-03-11,160,Kleuterhof,,,99.0
2023-03-11,160,Max & Moritz,6.0,15.0,100.0
2023-03-11,160,Max & Moritz Single-rider,5.0,5.0,91.0
2023-03-11,160,Monorail,12.0,15.0,99.0
2023-03-11,160,Nest!,,,99.0
2023-03-11,160,Pagode,5.0,5.0,99.0
2023-03-11,160,Piraña,8.0,15.0,57.0
2023-03-11,160,Python,7.0,10.0,97.0
2023-03-11,160,Python Single-rider,5.0,10.0,58.0
2023-03-11,160,Sirocco,9.0,15.0,100.0
2023-03-11,160,Stoomcarrousel,,,99.0
2023-03-11,160,Stoomtrein Marerijk,15.0,25.0,96.0
2023-03-11,160,Stoomtrein Ruigrijk,15.0,25.0,96.0
2023-03-11,160,Symbolica,25.0,30.0,99.0
2023-03-11,160,Symbolica Single-rider,5.0,10.0,99.0
2023-03-11,160,The Six Swans,8.0,10.0,99.0
2023-03-11,160,Villa Volta,6.0,10.0,100.0
2023-03-11,160,Vogel Rok,7.0,10.0,97.0
2023-03-11,160,Volkvanlaaf,,,99.0
2023-03-12,160,Anton Pieck Plein,,,99.0
2023-03-12,160,Archipel,,,100.0
