date,park_id,ride,avg_queue_min,max_queue_min,uptime_pct,crowd_percent,crowd_label,temperature_forecast,temperature_actual,rain_forecast,rain_actual,wind_forecast,wind_actual,events
2023-07-06,160,Fata Morgana,13,45,100,81,Packed,20.3,20.6,0,0,3,3.3,NA
2023-07-06,160,Gondoletta,23,40,100,81,Packed,20.3,20.6,0,0,3,3.3,NA
2023-07-06,160,Halve Maen,NA,NA,0,81,Packed,20.3,20.6,0,0,3,3.3,NA
2023-07-06,160,Joris en de Draak,41,60,90,81,Packed,20.3,20.6,0,0,3,3.3,NA
2023-07-06,160,Joris en de Draak Single-rider,29,45,90,81,Packed,20.3,20.6,0,0,3,3.3,NA
2023-07-06,160,Kinderspoor,5,10,100,81,Packed,20.3,20.6,0,0,3,3.3,NA
2023-07-06,160,Max & Moritz,17,40,100,81,Packed,20.3,20.6,0,0,3,3.3,NA
2023-07-06,160,Max & Moritz Single-rider,NA,NA,0,81,Packed,20.3,20.6,0,0,3,3.3,NA
2023-07-06,160,Monorail,14,30,100,81,Packed,20.3,20.6,0,0,3,3.3,NA
2023-07-06,160,Pagode,5,15,100,81,Packed,20.3,20.6,0,0,3,3.3,NA
2023-07-06,160,Piraña,30,45,100,81,Packed,20.3,20.6,0,0,3,3.3,NA
2023-07-06,160,Python,30,45,100,81,Packed,20.3,20.6,0,0,3,3.3,NA
2023-07-06,160,Python Single-rider,33,50,81,81,Packed,20.3,20.6,0,0,3,3.3,NA
2023-07-06,160,Sirocco,10,20,100,81,Packed,20.3,20.6,0,0,3,3.3,NA
2023-07-06,160,Stoomcarrousel,NA,NA,0,81,Packed,20.3,20.6,0,0,3,3.3,NA
2023-07-06,160,Stoomtrein Marerijk,38,45,100,81,Packed,20.3,20.6,0,0,3,3.3,NA
2023-07-06,160,Stoomtrein Ruigrijk,39,45,100,81,Packed,20.3,20.6,0,0,3,3.3,NA
2023-07-06,160,Symbolica,23,40,100,81,Packed,20.3,20.6,0,0,3,3.3,NA
2023-07-06,160,Symbolica Single-rider,8,20,100,81,Packed,20.3,20.6,0,0,3,3.3,NA
2023-07-06,160,Villa Volta,11,20,100,81,Packed,20.3,20.6,0,0,3,3.3,NA
2023-07-06,160,Vogel Rok,27,40,100,81,Packed,20.3,20.6,0,0,3,3.3,NA
2023-07-07,160,Baron 1898,29,60,98,53,Busy,26,26.9,0,0,2.5,3.4,NA
2023-07-07,160,Baron 1898 Single-rider,23,45,98,53,Busy,26,26.9,0,0,2.5,3.4,NA
2023-07-07,160,Carnaval Festival,5,10,100,53,Busy,26,26.9,0,0,2.5,3.4,NA
2023-07-07,160,De Oude Tufferbaan,11,25,100,53,Busy,26,26.9,0,0,2.5,3.4,NA
2023-07-07,160,De Vliegende Hollander,29,45,97,53,Busy,26,26.9,0,0,2.5,3.4,NA
2023-07-07,160,De Vliegende Hollander Single-rider,16,35,82,53,Busy,26,26.9,0,0,2.5,3.4,NA
2023-07-07,160,Droomvlucht,14,30,97,53,Busy,26,26.9,0,0,2.5,3.4,NA
2023-07-07,160,Fabula,10,10,100,53,Busy,26,26.9,0,0,2.5,3.4,NA
2023-07-07,160,Fata Morgana,6,25,100,53,Busy,26,26.9,0,0,2.5,3.4,NA
2023-07-07,160,Gondoletta,16,30,95,53,Busy,26,26.9,0,0,2.5,3.4,NA
2023-07-07,160,Halve Maen,10,20,40,53,Busy,26,26.9,0,0,2.5,3.4,NA
2023-07-07,160,Joris en de Draak,30,65,87,53,Busy,26,26.9,0,0,2.5,3.4,NA
2023-07-07,160,Joris en de Draak Single-rider,18,40,88,53,Busy,26,26.9,0,0,2.5,3.4,NA
2023-07-07,160,Kinderspoor,NA,NA,100,53,Busy,26,26.9,0,0,2.5,3.4,NA
2023-07-07,160,Max & Moritz,7,25,100,53,Busy,26,26.9,0,0,2.5,3.4,NA
2023-07-07,160,Max & Moritz Single-rider,13,25,6,53,Busy,26,26.9,0,0,2.5,3.4,NA
2023-07-07,160,Monorail,14,25,100,53,Busy,26,26.9,0,0,2.5,3.4,NA
2023-07-07,160,Pagode,5,5,100,53,Busy,26,26.9,0,0,2.5,3.4,NA
2023-07-07,160,Piraña,24,45,100,53,Busy,26,26.9,0,0,2.5,3.4,NA
2023-07-07,160,Python,15,35,97,53,Busy,26,26.9,0,0,2.5,3.4,NA
2023-07-07,160,Python Single-rider,16,35,59,53,Busy,26,26.9,0,0,2.5,3.4,NA
2023-07-07,160,Sirocco,5,15,100,53,Busy,26,26.9,0,0,2.5,3.4,NA
2023-07-07,160,Stoomcarrousel,NA,NA,0,53,Busy,26,26.9,0,0,2.5,3.4,NA
2023-07-07,160,Stoomtrein Marerijk,30,45,100,53,Busy,26,26.9,0,0,2.5,3.4,NA
2023-07-07,160,Stoomtrein Ruigrijk,29,50,100,53,Busy,26,26.9,0,0,2.5,3.4,NA
2023-07-07,160,Symbolica,17,30,99,53,Busy,26,26.9,0,0,2.5,3.4,NA
2023-07-07,160,Symbolica Single-rider,5,10,99,53,Busy,26,26.9,0,0,2.5,3.4,NA
2023-07-07,160,Villa Volta,7,25,100,53,Busy,26,26.9,0,0,2.5,3.4,NA
2023-07-07,160,Vogel Rok,14,35,100,53,Busy,26,26.9,0,0,2.5,3.4,NA
2023-07-08,160,Baron 1898,22,40,100,52,Busy,30.7,30.1,0,0,1.9,2.4,NA
2023-07-08,160,Baron 1898 Single-rider,17,40,99,52,Busy,30.7,30.1,0,0,1.9,2.4,NA
2023-07-08,160,Carnaval Festival,11,20,99,52,Busy,30.7,30.1,0,0,1.9,2.4,NA
2023-07-08,160,De Oude Tufferbaan,14,25,99,52,Busy,30.7,30.1,0,0,1.9,2.4,NA
2023-07-08,160,De Vliegende Hollander,28,40,100,52,Busy,30.7,30.1,0,0,1.9,2.4,NA
2023-07-08,160,De Vliegende Hollander Single-rider,16,30,81,52,Busy,30.7,30.1,0,0,1.9,2.4,NA
2023-07-08,160,Droomvlucht,21,35,97,52,Busy,30.7,30.1,0,0,1.9,2.4,NA
2023-07-08,160,Fabula,7,10,91,52,Busy,30.7,30.1,0,0,1.9,2.4,NA
2023-07-08,160,Fata Morgana,10,40,100,52,Busy,30.7,30.1,0,0,1.9,2.4,NA
2023-07-08,160,Gondoletta,20,40,68,52,Busy,30.7,30.1,0,0,1.9,2.4,NA
2023-07-08,160,Halve Maen,7,15,98,52,Busy,30.7,30.1,0,0,1.9,2.4,NA
2023-07-08,160,Joris en de Draak,20,35,100,52,Busy,30.7,30.1,0,0,1.9,2.4,NA
2023-07-08,160,Joris en de Draak Single-rider,11,30,99,52,Busy,30.7,30.1,0,0,1.9,2.4,NA
2023-07-08,160,Kinderspoor,5,5,99,52,Busy,30.7,30.1,0,0,1.9,2.4,NA
2023-07-08,160,Max & Moritz,9,30,100,52,Busy,30.7,30.1,0,0,1.9,2.4,NA
2023-07-08,160,Max & Moritz Single-rider,7,10,20,52,Busy,30.7,30.1,0,0,1.9,2.4,NA
2023-07-08,160,Monorail,16,20,99,52,Busy,30.7,30.1,0,0,1.9,2.4,NA
2023-07-08,160,Pagode,5,10,94,52,Busy,30.7,30.1,0,0,1.9,2.4,NA
2023-07-08,160,Piraña,32,50,100,52,Busy,30.7,30.1,0,0,1.9,2.4,NA
2023-07-08,160,Python,9,25,100,52,Busy,30.7,30.1,0,0,1.9,2.4,NA
2023-07-08,160,Python Single-rider,12,20,52,52,Busy,30.7,30.1,0,0,1.9,2.4,NA
2023-07-08,160,Sirocco,7,20,100,52,Busy,30.7,30.1,0,0,1.9,2.4,NA
2023-07-08,160,Stoomcarrousel,NA,NA,0,52,Busy,30.7,30.1,0,0,1.9,2.4,NA
2023-07-08,160,Stoomtrein Marerijk,31,40,82,52,Busy,30.7,30.1,0,0,1.9,2.4,NA
2023-07-08,160,Stoomtrein Ruigrijk,36,50,82,52,Busy,30.7,30.1,0,0,1.9,2.4,NA
2023-07-08,160,Symbolica,22,35,99,52,Busy,30.7,30.1,0,0,1.9,2.4,NA
2023-07-08,160,Symbolica Single-rider,5,10,99,52,Busy,30.7,30.1,0,0,1.9,2.4,NA
2023-07-08,160,Villa Volta,5,15,100,52,Busy,30.7,30.1,0,0,1.9,2.4,NA
2023-07-08,160,Vogel Rok,15,30,100,52,Busy,30.7,30.1,0,0,1.9,2.4,NA
2023-07-09,160,Baron 1898,16,40,92,25,Quiet,25.2,25.5,0.28,0.08,2.7,3.6,NA
2023-07-09,160,Baron 1898 Single-rider,11,30,91,25,Quiet,25.2,25.5,0.28,0.08,2.7,3.6,NA
2023-07-09,160,Carnaval Festival,5,10,100,25,Quiet,25.2,25.5,0.28,0.08,2.7,3.6,NA
2023-07-09,160,De Oude Tufferbaan,12,30,84,25,Quiet,25.2,25.5,0.28,0.08,2.7,3.6,NA
2023-07-09,160,De Vliegende Hollander,20,45,93,25,Quiet,25.2,25.5,0.28,0.08,2.7,3.6,NA
2023-07-09,160,De Vliegende Hollander Single-rider,11,30,72,25,Quiet,25.2,25.5,0.28,0.08,2.7,3.6,NA
2023-07-09,160,Droomvlucht,11,30,78,25,Quiet,25.2,25.5,0.28,0.08,2.7,3.6,NA
2023-07-09,160,Fabula,10,10,99,25,Quiet,25.2,25.5,0.28,0.08,2.7,3.6,NA
2023-07-09,160,Fata Morgana,6,15,100,25,Quiet,25.2,25.5,0.28,0.08,2.7,3.6,NA
2023-07-09,160,Gondoletta,12,25,81,25,Quiet,25.2,25.5,0.28,0.08,2.7,3.6,NA
2023-07-09,160,Halve Maen,6,20,91,25,Quiet,25.2,25.5,0.28,0.08,2.7,3.6,NA
2023-07-09,160,Joris en de Draak,19,45,82,25,Quiet,25.2,25.5,0.28,0.08,2.7,3.6,NA
2023-07-09,160,Joris en de Draak Single-rider,10,25,81,25,Quiet,25.2,25.5,0.28,0.08,2.7,3.6,NA
2023-07-09,160,Kinderspoor,5,10,92,25,Quiet,25.2,25.5,0.28,0.08,2.7,3.6,NA
2023-07-09,160,Max & Moritz,6,20,92,25,Quiet,25.2,25.5,0.28,0.08,2.7,3.6,NA
2023-07-09,160,Max & Moritz Single-rider,5,5,19,25,Quiet,25.2,25.5,0.28,0.08,2.7,3.6,NA
2023-07-09,160,Monorail,5,5,92,25,Quiet,25.2,25.5,0.28,0.08,2.7,3.6,NA
2023-07-09,160,Pagode,5,5,94,25,Quiet,25.2,25.5,0.28,0.08,2.7,3.6,NA
2023-07-09,160,Piraña,21,45,87,25,Quiet,25.2,25.5,0.28,0.08,2.7,3.6,NA
2023-07-09,160,Python,9,20,93,25,Quiet,25.2,25.5,0.28,0.08,2.7,3.6,NA
2023-07-09,160,Python Single-rider,9,30,39,25,Quiet,25.2,25.5,0.28,0.08,2.7,3.6,NA
2023-07-09,160,Sirocco,6,10,93,25,Quiet,25.2,25.5,0.28,0.08,2.7,3.6,NA
2023-07-09,160,Stoomcarrousel,NA,NA,0,25,Quiet,25.2,25.5,0.28,0.08,2.7,3.6,NA
2023-07-09,160,Stoomtrein Marerijk,25,25,90,25,Quiet,25.2,25.5,0.28,0.08,2.7,3.6,NA
2023-07-09,160,Stoomtrein Ruigrijk,25,25,81,25,Quiet,25.2,25.5,0.28,0.08,2.7,3.6,NA
2023-07-09,160,Symbolica,18,35,87,25,Quiet,25.2,25.5,0.28,0.08,2.7,3.6,NA
2023-07-09,160,Symbolica Single-rider,5,10,88,25,Quiet,25.2,25.5,0.28,0.08,2.7,3.6,NA
2023-07-09,160,Villa Volta,6,15,100,25,Quiet,25.2,25.5,0.28,0.08,2.7,3.6,NA
2023-07-09,160,Vogel Rok,9,25,98,25,Quiet,25.2,25.5,0.28,0.08,2.7,3.6,NA
2023-07-10,160,Baron 1898,37,60,100,69,Busy,23.6,24.6,0,0,3.1,2.9,NA
2023-07-10,160,Baron 1898 Single-rider,22,45,41,69,Busy,23.6,24.6,0,0,3.1,2.9,NA
2023-07-10,160,Carnaval Festival,11,25,100,69,Busy,23.6,24.6,0,0,3.1,2.9,NA
2023-07-10,160,De Oude Tufferbaan,19,35,97,69,Busy,23.6,24.6,0,0,3.1,2.9,NA
2023-07-10,160,De Vliegende Hollander,33,45,98,69,Busy,23.6,24.6,0,0,3.1,2.9,NA
2023-07-10,160,De Vliegende Hollander Single-rider,21,35,84,69,Busy,23.6,24.6,0,0,3.1,2.9,NA
2023-07-10,160,Droomvlucht,25,50,100,69,Busy,23.6,24.6,0,0,3.1,2.9,NA
2023-07-10,160,Fabula,10,10,99,69,Busy,23.6,24.6,0,0,3.1,2.9,NA
2023-07-10,160,Fata Morgana,12,40,100,69,Busy,23.6,24.6,0,0,3.1,2.9,NA
2023-07-10,160,Gondoletta,21,35,97,69,Busy,23.6,24.6,0,0,3.1,2.9,NA
2023-07-10,160,Halve Maen,13,25,99,69,Busy,23.6,24.6,0,0,3.1,2.9,NA
2023-07-10,160,Joris en de Draak,34,50,95,69,Busy,23.6,24.6,0,0,3.1,2.9,NA
2023-07-10,160,Joris en de Draak Single-rider,21,35,94,69,Busy,23.6,24.6,0,0,3.1,2.9,NA
2023-07-10,160,Kinderspoor,5,5,56,69,Busy,23.6,24.6,0,0,3.1,2.9,NA
2023-07-10,160,Max & Moritz,13,35,100,69,Busy,23.6,24.6,0,0,3.1,2.9,NA
2023-07-10,160,Max & Moritz Single-rider,8,10,24,69,Busy,23.6,24.6,0,0,3.1,2.9,NA
2023-07-10,160,Monorail,15,35,99,69,Busy,23.6,24.6,0,0,3.1,2.9,NA
2023-07-10,160,Pagode,5,10,98,69,Busy,23.6,24.6,0,0,3.1,2.9,NA
2023-07-10,160,Piraña,31,45,100,69,Busy,23.6,24.6,0,0,3.1,2.9,NA
2023-07-10,160,Python,23,40,99,69,Busy,23.6,24.6,0,0,3.1,2.9,NA
2023-07-10,160,Python Single-rider,25,35,68,69,Busy,23.6,24.6,0,0,3.1,2.9,NA
2023-07-10,160,Sirocco,9,20,100,69,Busy,23.6,24.6,0,0,3.1,2.9,NA
2023-07-10,160,Stoomcarrousel,NA,NA,0,69,Busy,23.6,24.6,0,0,3.1,2.9,NA
2023-07-10,160,Stoomtrein Marerijk,32,35,98,69,Busy,23.6,24.6,0,0,3.1,2.9,NA
2023-07-10,160,Stoomtrein Ruigrijk,30,35,98,69,Busy,23.6,24.6,0,0,3.1,2.9,NA
2023-07-10,160,Symbolica,24,35,99,69,Busy,23.6,24.6,0,0,3.1,2.9,NA
2023-07-10,160,Symbolica Single-rider,6,20,99,69,Busy,23.6,24.6,0,0,3.1,2.9,NA
2023-07-10,160,Villa Volta,8,20,100,69,Busy,23.6,24.6,0,0,3.1,2.9,NA
2023-07-10,160,Vogel Rok,20,40,100,69,Busy,23.6,24.6,0,0,3.1,2.9,NA
2023-07-11,160,Baron 1898,29,50,100,48,Quiet,25.8,26.7,0,0,4.1,5.1,NA
2023-07-11,160,Baron 1898 Single-rider,23,40,100,48,Quiet,25.8,26.7,0,0,4.1,5.1,NA
2023-07-11,160,Carnaval Festival,6,10,100,48,Quiet,25.8,26.7,0,0,4.1,5.1,NA
2023-07-11,160,De Oude Tufferbaan,14,30,99,48,Quiet,25.8,26.7,0,0,4.1,5.1,NA
2023-07-11,160,De Vliegende Hollander,28,40,100,48,Quiet,25.8,26.7,0,0,4.1,5.1,NA
2023-07-11,160,De Vliegende Hollander Single-rider,15,25,39,48,Quiet,25.8,26.7,0,0,4.1,5.1,NA
2023-07-11,160,Droomvlucht,14,25,100,48,Quiet,25.8,26.7,0,0,4.1,5.1,NA
2023-07-11,160,Fabula,8,10,100,48,Quiet,25.8,26.7,0,0,4.1,5.1,NA
2023-07-11,160,Fata Morgana,7,30,100,48,Quiet,25.8,26.7,0,0,4.1,5.1,NA
2023-07-11,160,Gondoletta,19,30,99,48,Quiet,25.8,26.7,0,0,4.1,5.1,NA
2023-07-11,160,Halve Maen,10,20,99,48,Quiet,25.8,26.7,0,0,4.1,5.1,NA
2023-07-11,160,Joris en de Draak,26,50,98,48,Quiet,25.8,26.7,0,0,4.1,5.1,NA
2023-07-11,160,Joris en de Draak Single-rider,17,35,96,48,Quiet,25.8,26.7,0,0,4.1,5.1,NA
2023-07-11,160,Kinderspoor,5,5,47,48,Quiet,25.8,26.7,0,0,4.1,5.1,NA
2023-07-11,160,Max & Moritz,8,25,93,48,Quiet,25.8,26.7,0,0,4.1,5.1,NA
2023-07-11,160,Max & Moritz Single-rider,6,10,25,48,Quiet,25.8,26.7,0,0,4.1,5.1,NA
2023-07-11,160,Monorail,11,20,99,48,Quiet,25.8,26.7,0,0,4.1,5.1,NA
2023-07-11,160,Pagode,5,5,99,48,Quiet,25.8,26.7,0,0,4.1,5.1,NA
2023-07-11,160,Piraña,24,35,99,48,Quiet,25.8,26.7,0,0,4.1,5.1,NA
2023-07-11,160,Python,19,35,92,48,Quiet,25.8,26.7,0,0,4.1,5.1,NA
2023-07-11,160,Python Single-rider,22,35,65,48,Quiet,25.8,26.7,0,0,4.1,5.1,NA
2023-07-11,160,Sirocco,6,15,99,48,Quiet,25.8,26.7,0,0,4.1,5.1,NA
2023-07-11,160,Stoomcarrousel,NA,NA,0,48,Quiet,25.8,26.7,0,0,4.1,5.1,NA
2023-07-11,160,Stoomtrein Marerijk,26,30,95,48,Quiet,25.8,26.7,0,0,4.1,5.1,NA
2023-07-11,160,Stoomtrein Ruigrijk,26,30,95,48,Quiet,25.8,26.7,0,0,4.1,5.1,NA
2023-07-11,160,Symbolica,19,30,99,48,Quiet,25.8,26.7,0,0,4.1,5.1,NA
2023-07-11,160,Symbolica Single-rider,5,5,99,48,Quiet,25.8,26.7,0,0,4.1,5.1,NA
2023-07-11,160,Villa Volta,8,15,100,48,Quiet,25.8,26.7,0,0,4.1,5.1,NA
2023-07-11,160,Vogel Rok,15,25,100,48,Quiet,25.8,26.7,0,0,4.1,5.1,NA
2023-07-12,160,Baron 1898,32,55,97,60,Busy,21,20.5,0,0,4.7,4.6,NA
2023-07-12,160,Baron 1898 Single-rider,19,40,55,60,Busy,21,20.5,0,0,4.7,4.6,NA
2023-07-12,160,Carnaval Festival,12,20,100,60,Busy,21,20.5,0,0,4.7,4.6,NA
2023-07-12,160,De Oude Tufferbaan,18,30,97,60,Busy,21,20.5,0,0,4.7,4.6,NA
2023-07-12,160,De Vliegende Hollander,29,40,100,60,Busy,21,20.5,0,0,4.7,4.6,NA
2023-07-12,160,De Vliegende Hollander Single-rider,18,30,93,60,Busy,21,20.5,0,0,4.7,4.6,NA
2023-07-12,160,Droomvlucht,18,30,100,60,Busy,21,20.5,0,0,4.7,4.6,NA
2023-07-12,160,Fabula,10,10,100,60,Busy,21,20.5,0,0,4.7,4.6,NA
2023-07-12,160,Fata Morgana,9,25,100,60,Busy,21,20.5,0,0,4.7,4.6,NA
2023-07-12,160,Gondoletta,19,35,100,60,Busy,21,20.5,0,0,4.7,4.6,NA
2023-07-12,160,Halve Maen,15,40,99,60,Busy,21,20.5,0,0,4.7,4.6,NA
2023-07-12,160,Joris en de Draak,30,50,99,60,Busy,21,20.5,0,0,4.7,4.6,NA
2023-07-12,160,Joris en de Draak Single-rider,19,40,98,60,Busy,21,20.5,0,0,4.7,4.6,NA
2023-07-12,160,Kinderspoor,5,5,40,60,Busy,21,20.5,0,0,4.7,4.6,NA
2023-07-12,160,Max & Moritz,10,30,100,60,Busy,21,20.5,0,0,4.7,4.6,NA
2023-07-12,160,Max & Moritz Single-rider,9,20,84,60,Busy,21,20.5,0,0,4.7,4.6,NA
2023-07-12,160,Monorail,13,35,99,60,Busy,21,20.5,0,0,4.7,4.6,NA
2023-07-12,160,Pagode,5,10,100,60,Busy,21,20.5,0,0,4.7,4.6,NA
2023-07-12,160,Piraña,17,30,99,60,Busy,21,20.5,0,0,4.7,4.6,NA
2023-07-12,160,Python,23,40,93,60,Busy,21,20.5,0,0,4.7,4.6,NA
2023-07-12,160,Python Single-rider,25,45,75,60,Busy,21,20.5,0,0,4.7,4.6,NA
2023-07-12,160,Sirocco,8,20,100,60,Busy,21,20.5,0,0,4.7,4.6,NA
2023-07-12,160,Stoomcarrousel,NA,NA,0,60,Busy,21,20.5,0,0,4.7,4.6,NA
2023-07-12,160,Stoomtrein Marerijk,31,40,90,60,Busy,21,20.5,0,0,4.7,4.6,NA
2023-07-12,160,Stoomtrein Ruigrijk,29,40,90,60,Busy,21,20.5,0,0,4.7,4.6,NA
2023-07-12,160,Symbolica,21,35,99,60,Busy,21,20.5,0,0,4.7,4.6,NA
2023-07-12,160,Symbolica Single-rider,5,15,99,60,Busy,21,20.5,0,0,4.7,4.6,NA
2023-07-12,160,Villa Volta,8,20,100,60,Busy,21,20.5,0,0,4.7,4.6,NA
2023-07-12,160,Vogel Rok,18,45,100,60,Busy,21,20.5,0,0,4.7,4.6,NA
2023-07-13,160,Baron 1898,50,80,100,76,Packed,20.7,20.1,0.03,0.02,3.7,4.3,NA
2023-07-13,160,Baron 1898 Single-rider,37,60,59,76,Packed,20.7,20.1,0.03,0.02,3.7,4.3,NA
2023-07-13,160,Carnaval Festival,10,20,98,76,Packed,20.7,20.1,0.03,0.02,3.7,4.3,NA
2023-07-13,160,De Oude Tufferbaan,15,30,96,76,Packed,20.7,20.1,0.03,0.02,3.7,4.3,NA
2023-07-13,160,De Vliegende Hollander,41,60,84,76,Packed,20.7,20.1,0.03,0.02,3.7,4.3,NA
2023-07-13,160,De Vliegende Hollander Single-rider,29,40,23,76,Packed,20.7,20.1,0.03,0.02,3.7,4.3,NA
2023-07-13,160,Droomvlucht,22,50,100,76,Packed,20.7,20.1,0.03,0.02,3.7,4.3,NA
2023-07-13,160,Fabula,10,10,100,76,Packed,20.7,20.1,0.03,0.02,3.7,4.3,NA
2023-07-13,160,Fata Morgana,10,40,100,76,Packed,20.7,20.1,0.03,0.02,3.7,4.3,NA
2023-07-13,160,Gondoletta,21,30,98,76,Packed,20.7,20.1,0.03,0.02,3.7,4.3,NA
2023-07-13,160,Halve Maen,27,50,99,76,Packed,20.7,20.1,0.03,0.02,3.7,4.3,NA
2023-07-13,160,Joris en de Draak,40,60,77,76,Packed,20.7,20.1,0.03,0.02,3.7,4.3,NA
2023-07-13,160,Joris en de Draak Single-rider,27,50,75,76,Packed,20.7,20.1,0.03,0.02,3.7,4.3,NA
2023-07-13,160,Kinderspoor,5,5,54,76,Packed,20.7,20.1,0.03,0.02,3.7,4.3,NA
2023-07-13,160,Max & Moritz,14,40,90,76,Packed,20.7,20.1,0.03,0.02,3.7,4.3,NA
2023-07-13,160,Max & Moritz Single-rider,12,40,71,76,Packed,20.7,20.1,0.03,0.02,3.7,4.3,NA
2023-07-13,160,Monorail,13,25,99,76,Packed,20.7,20.1,0.03,0.02,3.7,4.3,NA
2023-07-13,160,Pagode,5,10,99,76,Packed,20.7,20.1,0.03,0.02,3.7,4.3,NA
2023-07-13,160,Piraña,25,35,100,76,Packed,20.7,20.1,0.03,0.02,3.7,4.3,NA
2023-07-13,160,Python,32,80,100,76,Packed,20.7,20.1,0.03,0.02,3.7,4.3,NA
2023-07-13,160,Python Single-rider,30,65,28,76,Packed,20.7,20.1,0.03,0.02,3.7,4.3,NA
2023-07-13,160,Sirocco,9,25,100,76,Packed,20.7,20.1,0.03,0.02,3.7,4.3,NA
2023-07-13,160,Stoomcarrousel,NA,NA,0,76,Packed,20.7,20.1,0.03,0.02,3.7,4.3,NA
2023-07-13,160,Stoomtrein Marerijk,25,25,100,76,Packed,20.7,20.1,0.03,0.02,3.7,4.3,NA
2023-07-13,160,Stoomtrein Ruigrijk,29,45,100,76,Packed,20.7,20.1,0.03,0.02,3.7,4.3,NA
2023-07-13,160,Symbolica,21,35,99,76,Packed,20.7,20.1,0.03,0.02,3.7,4.3,NA
2023-07-13,160,Symbolica Single-rider,6,10,99,76,Packed,20.7,20.1,0.03,0.02,3.7,4.3,NA
2023-07-13,160,Villa Volta,11,25,100,76,Packed,20.7,20.1,0.03,0.02,3.7,4.3,NA
2023-07-13,160,Vogel Rok,25,40,100,76,Packed,20.7,20.1,0.03,0.02,3.7,4.3,NA
2023-07-14,160,Baron 1898,25,50,100,54,Busy,22.4,22.6,0,0.02,3,3,NA
2023-07-14,160,Baron 1898 Single-rider,20,45,100,54,Busy,22.4,22.6,0,0.02,3,3,NA
2023-07-14,160,Carnaval Festival,7,15,100,54,Busy,22.4,22.6,0,0.02,3,3,NA
2023-07-14,160,De Oude Tufferbaan,15,30,100,54,Busy,22.4,22.6,0,0.02,3,3,NA
2023-07-14,160,De Vliegende Hollander,29,60,79,54,Busy,22.4,22.6,0,0.02,3,3,NA
2023-07-14,160,De Vliegende Hollander Single-rider,16,45,78,54,Busy,22.4,22.6,0,0.02,3,3,NA
2023-07-14,160,Droomvlucht,15,35,99,54,Busy,22.4,22.6,0,0.02,3,3,NA
2023-07-14,160,Fabula,10,10,100,54,Busy,22.4,22.6,0,0.02,3,3,NA
2023-07-14,160,Fata Morgana,8,30,100,54,Busy,22.4,22.6,0,0.02,3,3,NA
2023-07-14,160,Gondoletta,17,35,97,54,Busy,22.4,22.6,0,0.02,3,3,NA
2023-07-14,160,Halve Maen,14,35,100,54,Busy,22.4,22.6,0,0.02,3,3,NA
2023-07-14,160,Joris en de Draak,23,40,100,54,Busy,22.4,22.6,0,0.02,3,3,NA
2023-07-14,160,Joris en de Draak Single-rider,14,35,99,54,Busy,22.4,22.6,0,0.02,3,3,NA
2023-07-14,160,Kinderspoor,7,10,70,54,Busy,22.4,22.6,0,0.02,3,3,NA
2023-07-14,160,Max & Moritz,10,30,97,54,Busy,22.4,22.6,0,0.02,3,3,NA
2023-07-14,160,Max & Moritz Single-rider,8,10,60,54,Busy,22.4,22.6,0,0.02,3,3,NA
2023-07-14,160,Monorail,15,20,100,54,Busy,22.4,22.6,0,0.02,3,3,NA
2023-07-14,160,Pagode,5,10,100,54,Busy,22.4,22.6,0,0.02,3,3,NA
2023-07-14,160,Piraña,16,25,100,54,Busy,22.4,22.6,0,0.02,3,3,NA
2023-07-14,160,Python,13,30,95,54,Busy,22.4,22.6,0,0.02,3,3,NA
2023-07-14,160,Python Single-rider,16,35,72,54,Busy,22.4,22.6,0,0.02,3,3,NA
2023-07-14,160,Sirocco,6,15,100,54,Busy,22.4,22.6,0,0.02,3,3,NA
2023-07-14,160,Stoomcarrousel,NA,NA,0,54,Busy,22.4,22.6,0,0.02,3,3,NA
2023-07-14,160,Stoomtrein Marerijk,34,45,84,54,Busy,22.4,22.6,0,0.02,3,3,NA
2023-07-14,160,Stoomtrein Ruigrijk,40,45,82,54,Busy,22.4,22.6,0,0.02,3,3,NA
2023-07-14,160,Symbolica,21,35,100,54,Busy,22.4,22.6,0,0.02,3,3,NA
2023-07-14,160,Symbolica Single-rider,5,10,100,54,Busy,22.4,22.6,0,0.02,3,3,NA
2023-07-14,160,Villa Volta,6,15,100,54,Busy,22.4,22.6,0,0.02,3,3,NA
2023-07-14,160,Vogel Rok,12,25,100,54,Busy,22.4,22.6,0,0.02,3,3,NA
2023-07-15,160,Baron 1898,24,45,100,53,Busy,23.7,23.2,0.01,0.08,5,5.9,NA
2023-07-15,160,Baron 1898 Single-rider,19,40,99,53,Busy,23.7,23.2,0.01,0.08,5,5.9,NA
2023-07-15,160,Carnaval Festival,11,20,100,53,Busy,23.7,23.2,0.01,0.08,5,5.9,NA
2023-07-15,160,De Oude Tufferbaan,17,30,100,53,Busy,23.7,23.2,0.01,0.08,5,5.9,NA
2023-07-15,160,De Vliegende Hollander,27,40,97,53,Busy,23.7,23.2,0.01,0.08,5,5.9,NA
2023-07-15,160,De Vliegende Hollander Single-rider,12,25,92,53,Busy,23.7,23.2,0.01,0.08,5,5.9,NA
2023-07-15,160,Droomvlucht,19,35,100,53,Busy,23.7,23.2,0.01,0.08,5,5.9,NA
2023-07-15,160,Fabula,10,10,100,53,Busy,23.7,23.2,0.01,0.08,5,5.9,NA
